jobid,submit,start,end,nnodes,duration,max_memory,randomness
11087,170602784,170603084,170603175,3,91,24,0.45
11088,170602784,170603084,170603240,3,155,24,0.01
11089,170602785,170603084,170603185,3,101,24,0.72
11090,170602798,170602842,170603026,1,183,55,0.62
11091,170602801,170602804,170602822,1,18,52,0.92
11105,170602820,170602919,170604347,4,1428,68,0.71
11321,170602820,170604349,170605770,4,1421,69,0.35
11586,170602820,170605773,170607194,4,1420,67,0.48
11775,170602820,170607194,170608618,4,1423,77,0.95
11873,170602820,170608619,170610041,4,1421,69,0.88
12160,170602820,170610041,170611464,4,1423,76,0.76
12725,170602820,170611466,170612890,4,1424,66,0.15
13183,170602820,170612892,170614313,4,1420,69,0.05
13567,170602820,170614314,170615737,4,1422,68,0.68
13697,170602820,170615738,170617049,4,1311,414,0.05
13803,170602820,170617051,170617644,4,592,86,0.07
13804,170602820,170617645,170618922,4,1277,77,0.21
13808,170602820,170618923,170618930,4,7,28,0.13
11092,170602822,170602919,170603641,1,722,26,0.73
11093,170602838,170602844,170603165,1,321,157,0.62
11094,170602840,170603998,170611995,16,7997,133,0.27
11095,170602842,170602844,170602899,1,54,138,0.51
11096,170602844,170604221,170611214,16,6993,66,0.62
11097,170602863,170602889,170602920,1,31,21,0.79
11098,170602877,170602906,170602948,1,41,21,0.66
11099,170602887,170602893,170603204,1,310,233,0.0
11100,170602896,170602932,170603657,1,725,45,0.57
11101,170602898,170602906,170602949,1,42,51,0.45
11102,170602907,170603324,170603686,1,362,28,0.31
11103,170602911,170603109,170604012,1,902,23,0.28
11104,170602918,170602920,170602946,1,26,33,0.54
11106,170602922,170602923,170603162,1,239,23,0.99
11107,170602927,170603109,170603612,1,503,22,0.75
11108,170602949,170602957,170603159,1,202,19,0.73
11109,170602949,170602957,170602973,1,15,19,0.78
11110,170602951,170602952,170603009,1,56,222,0.16
11111,170602952,170602957,170603139,1,182,18,0.4
11112,170602958,170603135,170603636,1,500,23,0.65
11113,170602984,170603577,170603596,1,19,24,0.03
11114,170602989,170603033,170603040,2,6,17,0.54
11115,170602996,170603146,170603318,1,172,31,0.36
11116,170603014,170603020,170603043,1,23,20,0.68
11117,170603018,170603139,170603144,1,5,134,0.98
11118,170603019,170603046,170603069,1,23,51,0.37
11119,170603049,170603051,170603082,1,31,122,0.49
11120,170603071,170603084,170605963,1,2879,41,0.85
11121,170603082,170603123,170603294,1,170,264,0.41
11122,170603086,170603088,170603111,1,23,32,0.53
11123,170603093,170603096,170603164,1,67,60,0.7
11125,170603093,170603096,170603164,1,67,63,0.55
11126,170603093,170603096,170603164,1,68,62,0.9
11127,170603093,170603096,170603164,1,67,60,0.68
11124,170603095,170603096,170603164,1,67,56,0.65
11128,170603095,170603096,170603164,1,67,56,0.5
11129,170603095,170603096,170603164,1,68,58,0.45
11130,170603095,170603096,170603164,1,67,57,0.61
11131,170603095,170603096,170603164,1,67,57,0.23
11132,170603115,170603117,170603137,1,20,134,0.18
11133,170603148,170603164,170603511,1,347,23,0.36
11134,170603151,170603167,170603511,1,344,132,0.38
11135,170603160,170603160,170603496,1,335,59,0.25
11136,170603161,170603198,170603743,1,544,27,0.19
11137,170603162,170603869,170604203,1,333,57,0.94
11138,170603163,170603173,170603356,1,182,40,0.53
11139,170603178,170603219,170603763,1,544,23,0.78
11140,170603195,170603198,170611843,1,8644,36,0.06
11141,170603200,170603211,170603893,1,682,166,0.99
11142,170603207,170603211,170607748,1,4536,43,0.19
11143,170603216,170603248,170603251,1,3,18,0.64
11144,170603223,170603236,170608157,1,4921,35,0.86
11145,170603223,170603236,170607953,1,4717,40,0.15
11146,170603224,170604221,170609714,3,5493,47,0.55
11147,170603226,170603236,170608167,1,4930,43,0.6
11148,170603227,170604221,170609714,3,5493,47,0.21
11149,170603231,170603236,170608125,1,4888,35,0.65
11150,170603243,170603248,170603611,1,363,19,0.22
11151,170603246,170604221,170609714,3,5493,58,0.1
11152,170603257,170603270,170603354,1,84,57,0.85
11153,170603263,170603269,170603306,1,36,75,0.8
11154,170603265,170603265,170603293,1,27,17,0.96
11155,170603267,170603270,170603294,1,23,38,0.12
11156,170603290,170603308,170603825,1,517,75,0.22
11157,170603294,170603296,170603891,2,594,39,0.26
11158,170603297,170603299,170603345,1,46,33,0.88
11159,170603301,170603311,170603318,16,6,35,0.01
11160,170603303,170603324,170608251,1,4927,41,0.43
11161,170603303,170603324,170608199,1,4875,39,0.8
11162,170603303,170603324,170608166,1,4842,53,0.66
11163,170603303,170603324,170608245,1,4920,39,0.72
11164,170603308,170603311,170603320,1,8,17,0.66
11165,170603317,170603513,170603672,4,159,51,0.32
11166,170603321,170603324,170603459,1,134,161,0.66
11167,170603345,170603349,170603376,1,27,20,0.15
11168,170603349,170603833,170604737,1,903,26,0.63
11169,170603349,170603387,170603730,1,343,57,0.98
11170,170603349,170603907,170604241,1,334,57,0.08
11171,170603349,170603845,170604178,1,333,55,0.48
11172,170603349,170603911,170604246,1,335,60,0.16
11173,170603349,170603911,170604244,1,333,60,0.85
11174,170603349,170603911,170604244,1,332,60,0.97
11175,170603349,170603911,170605551,1,1639,64,0.65
11176,170603351,170603352,170603376,1,24,34,0.38
11177,170603361,170603362,170603545,1,183,18,0.23
11178,170603362,170603833,170604737,1,903,78,0.6
11179,170603392,170603399,170612041,1,8642,20,0.11
11180,170603392,170603461,170612105,1,8644,59,0.1
11181,170603393,170603473,170612117,1,8644,21,0.4
11182,170603393,170603473,170612117,1,8644,20,0.74
11183,170603393,170603498,170612141,1,8643,59,0.76
11184,170603394,170603510,170612153,1,8643,20,0.4
11185,170603394,170603498,170612141,1,8643,21,0.97
11186,170603395,170603498,170612141,1,8643,20,0.18
11187,170603395,170603498,170612141,1,8643,22,0.72
11188,170603396,170603535,170612181,1,8645,20,0.69
11189,170603423,170603424,170603435,1,10,19,0.31
11190,170603427,170603721,170603762,1,41,57,0.74
11191,170603453,170603535,170610289,2,6753,46,0.83
11192,170603458,170603709,170608032,8,4323,176,0.92
11193,170603460,170603956,170603966,4,10,54,0.27
11194,170603463,170604103,170604275,4,172,62,0.64
11195,170603485,170604221,170604358,4,137,75,0.5
11196,170603499,170603500,170603526,1,25,19,0.76
11197,170603507,170603919,170604252,1,333,66,0.3
11198,170603507,170603919,170604252,1,333,68,0.63
11199,170603507,170603919,170604253,1,334,69,0.49
11200,170603507,170603919,170604254,1,335,66,0.0
11201,170603507,170603931,170604266,1,334,78,0.02
11202,170603507,170603931,170604264,1,332,77,0.76
11203,170603507,170603931,170605571,1,1639,82,0.68
11204,170603517,170603527,170603575,1,48,24,0.93
11205,170603579,170603696,170603704,54,7,121,0.63
11206,170603593,170603634,170603968,4,333,196,0.18
11207,170603596,170603833,170604734,1,901,25,0.67
11208,170603608,170604029,170604693,2,663,54,0.93
11209,170603609,170604079,170604740,2,661,56,0.13
11210,170603610,170604115,170604767,2,651,59,0.81
11211,170603610,170604188,170604846,2,658,71,0.78
11212,170603610,170604221,170604874,2,653,55,0.7
11213,170603612,170603833,170604335,1,502,23,0.55
11214,170603636,170603833,170604333,1,500,23,0.03
11215,170603641,170603833,170604557,1,723,28,0.98
11216,170603649,170603649,170603699,1,50,24,0.7
11217,170603649,170603674,170603721,1,47,26,0.91
11218,170603657,170603833,170604558,1,724,29,0.61
11219,170603685,170607744,170607750,16,5,148,0.99
11220,170603685,170607746,170607752,16,5,151,0.87
11221,170603685,170607746,170607752,16,5,138,0.8
11222,170603685,170607747,170607753,16,5,240,0.39
11223,170603685,170607754,170607760,16,5,47,0.61
11224,170603685,170607754,170607759,16,5,41,0.16
11225,170603686,170607755,170607760,16,5,130,0.12
11226,170603691,170603692,170603909,1,217,54,0.69
11227,170603696,170603697,170603977,1,279,68,0.05
11228,170603707,170603707,170603731,1,24,33,0.1
11238,170603723,170604221,170612865,32,8644,31,0.98
11239,170603729,170604091,170605656,1,1565,19,0.92
11240,170603735,170603759,170603821,1,62,34,0.84
11241,170603735,170603820,170603878,1,57,33,0.47
11242,170603736,170603833,170603956,1,123,34,0.23
11243,170603737,170603833,170603956,1,123,80,0.62
11244,170603739,170603833,170603886,1,53,76,0.3
11245,170603740,170603833,170603886,1,53,33,0.54
11246,170603754,170603755,170603810,1,54,194,0.17
11247,170603754,170603755,170603818,2,63,24,0.72
11248,170603774,170604221,170612684,4,8463,26,0.23
11249,170603780,170603780,170603824,1,44,22,0.51
11250,170603822,170603823,170604013,2,190,25,0.13
11251,170603824,170603901,170604801,1,900,24,0.79
11252,170603867,170603919,170603942,1,22,30,0.14
11253,170603885,170603887,170603894,1,7,18,0.7
11254,170603897,170603900,170604172,1,271,34,0.53
11255,170603922,170603922,170603929,1,7,32,0.89
11256,170603933,170603935,170603970,1,35,156,0.38
11257,170603956,170603956,170603959,1,3,32,0.71
11258,170603959,170604115,170604124,1,9,24,0.95
11259,170603981,170603981,170603988,1,7,32,0.05
11260,170604012,170604015,170604916,1,901,34,0.01
11261,170604020,170604020,170604382,2,362,32,0.65
11262,170604048,170604049,170604063,1,14,21,0.1
11263,170604078,170604080,170604096,1,15,134,0.98
11264,170604086,170604087,170604096,1,8,17,0.3
11265,170604088,170604088,170605306,1,1218,171,0.83
11266,170604107,170604107,170604289,1,182,20,0.71
11267,170604120,170604120,170604124,4,3,33,0.72
11268,170604143,170604146,170604218,4,71,67,0.62
11269,170604144,170604145,170604152,1,7,31,0.85
11270,170604157,170604159,170604166,1,7,31,0.87
11271,170604162,170604205,170604249,4,43,189,0.57
11272,170604165,170604165,170604175,1,10,19,0.82
11273,170604166,170604167,170604211,1,43,95,0.55
11274,170604169,170604170,170604187,1,17,20,0.84
11275,170604172,170604173,170604181,1,8,25,0.18
11276,170604181,170604221,170604273,4,52,146,0.13
11277,170604181,170604182,170604257,1,74,19,0.08
11278,170604183,170604185,170604201,1,16,72,0.53
11279,170604186,170604221,170606384,64,2163,108,0.91
11280,170604211,170604211,170604397,1,186,55,0.28
11281,170604219,170604220,170604255,1,35,134,0.6
11282,170604219,170604221,170604264,4,43,41,0.26
11283,170604222,170607761,170609751,32,1989,123,0.9
11284,170604222,170607761,170609224,32,1462,103,0.91
11285,170604222,170607773,170608182,32,409,154,0.4
11286,170604222,170607773,170608218,32,444,116,0.31
11287,170604223,170607788,170608222,32,434,153,0.5
11288,170604223,170607809,170608191,32,381,51,0.26
11289,170604223,170607810,170608286,32,476,83,0.6
11290,170604223,170607828,170608307,32,479,158,0.14
11291,170604223,170607835,170608241,32,405,52,0.79
11292,170604223,170608184,170608593,32,409,138,0.94
11293,170604223,170608193,170608575,32,381,51,0.76
11294,170604223,170608220,170608651,32,431,116,0.39
11295,170604223,170608224,170608654,32,430,54,0.23
11296,170604223,170608242,170608660,32,417,52,0.18
11297,170604223,170608288,170608774,32,486,64,0.3
11298,170604223,170608309,170608784,32,474,55,0.92
11299,170604223,170608595,170609003,32,408,52,0.1
11300,170604223,170608653,170609082,32,428,115,0.31
11301,170604223,170608656,170609085,32,428,54,0.49
11302,170604223,170608662,170609080,32,418,52,0.75
11303,170604231,170604231,170604235,4,4,34,0.55
11304,170604270,170604271,170604282,1,11,34,0.55
11305,170604282,170604284,170604393,1,109,21,0.66
11306,170604284,170604284,170606693,1,2409,23,0.4
11307,170604287,170604287,170606961,4,2674,49,0.46
11308,170604290,170604290,170604369,4,78,78,0.42
11309,170604290,170604342,170604352,4,10,21,0.43
11310,170604298,170604299,170604320,2,20,34,0.09
11311,170604299,170604324,170604340,2,16,34,0.89
11312,170604300,170604598,170604619,2,20,35,0.52
11313,170604323,170604323,170604326,1,2,31,1.0
11314,170604326,170604328,170604345,1,17,114,0.38
11315,170604333,170604354,170604854,1,500,24,0.72
11316,170604333,170604333,170604393,1,59,84,0.84
11317,170604335,170604354,170604856,1,501,23,0.83
11318,170604336,170604337,170604346,1,9,41,0.29
11319,170604337,170604354,170609272,1,4918,31,0.59
11320,170604347,170614105,170619169,1,5063,208,0.24
11540,170604347,170605647,170610842,1,5195,183,0.68
11542,170604347,170605659,170613924,1,8264,160,0.19
11543,170604347,170605659,170613882,1,8222,193,0.31
11544,170604347,170605659,170613845,1,8185,200,0.13
11548,170604347,170605673,170614010,1,8336,200,0.05
11549,170604347,170605673,170611027,1,5353,189,0.96
11550,170604347,170605673,170613388,1,7714,179,0.86
11552,170604347,170605685,170613395,1,7709,176,0.02
11553,170604347,170605685,170614330,1,8644,175,0.94
11554,170604347,170605685,170614330,1,8644,227,0.87
11555,170604347,170605685,170610921,1,5235,183,0.63
11556,170604347,170605685,170613942,1,8256,161,0.3
11557,170604347,170605685,170613887,1,8201,170,0.18
11558,170604347,170605685,170613961,1,8275,179,0.5
11560,170604347,170605698,170614040,1,8342,201,0.08
11562,170604347,170605711,170611052,1,5340,189,0.79
11563,170604347,170605711,170613410,1,7699,184,0.87
11564,170604347,170605711,170613408,1,7696,187,0.16
11565,170604347,170605711,170614354,1,8643,171,0.21
11568,170604347,170605724,170614367,1,8643,107,0.89
11569,170604347,170605724,170610950,1,5226,183,0.13
11570,170604347,170605724,170614048,1,8324,171,0.49
11571,170604347,170605724,170613970,1,8246,168,0.0
11572,170604347,170605724,170613964,1,8240,178,0.9
11573,170604347,170605724,170614093,1,8369,203,0.75
11574,170604347,170605724,170611076,1,5352,189,0.83
11575,170604347,170605736,170613509,1,7772,173,0.93
11576,170604347,170605736,170613515,1,7779,179,0.41
11578,170604347,170605748,170614391,1,8642,179,0.85
11579,170604347,170605748,170614391,1,8642,200,0.55
11580,170604347,170605748,170610944,1,5195,184,0.05
11581,170604347,170605748,170613984,1,8235,160,0.57
11582,170604347,170605761,170613942,1,8181,168,0.44
11583,170604347,170605761,170613990,1,8229,175,0.25
11587,170604347,170605773,170614104,1,8331,198,0.45
11593,170604347,170605810,170611159,1,5349,190,0.33
11594,170604347,170605810,170613523,1,7713,173,0.24
11595,170604347,170605810,170613525,1,7714,176,0.81
11600,170604347,170605898,170614541,1,8642,183,0.44
11603,170604347,170605923,170614568,1,8644,145,0.06
11604,170604347,170605936,170610126,1,4190,184,0.79
11605,170604347,170605936,170612085,1,6148,161,0.76
11606,170604347,170605936,170612022,1,6086,168,0.27
11607,170604347,170605936,170612049,1,6113,176,0.58
11608,170604347,170605936,170612060,1,6123,199,0.57
11611,170604347,170605974,170610228,1,4254,185,0.84
11612,170604347,170605974,170611663,1,5689,168,0.6
11613,170604347,170605974,170611621,1,5647,255,0.72
11614,170604347,170605986,170614631,1,8644,172,0.49
11615,170604347,170605986,170614631,1,8644,165,0.55
11616,170604347,170605986,170610171,1,4184,184,0.08
11617,170604347,170605986,170612125,1,6139,162,0.41
11618,170604347,170605986,170612087,1,6101,169,0.54
11619,170604347,170605986,170612136,1,6150,175,0.68
11620,170604347,170605986,170612125,1,6138,199,0.39
11621,170604347,170605986,170610231,1,4244,185,0.19
11622,170604347,170605986,170611651,1,5664,169,0.45
11623,170604347,170605986,170611618,1,5631,181,0.55
11624,170604347,170605986,170614023,1,8037,172,0.39
11625,170604347,170605986,170614631,1,8644,164,0.83
11627,170604347,170606023,170610175,1,4151,183,0.35
11628,170604347,170606023,170612235,1,6211,162,0.97
11629,170604347,170606023,170612184,1,6160,170,0.02
11630,170604347,170606023,170612134,1,6110,176,0.93
11631,170604347,170606023,170612154,1,6130,199,0.57
11632,170604347,170606023,170610274,1,4250,187,0.53
11633,170604347,170606023,170611751,1,5727,168,0.86
11634,170604347,170606023,170611737,1,5714,174,0.51
11635,170604347,170606023,170613363,1,7339,172,0.01
11636,170604347,170606050,170612491,1,6441,189,0.87
11637,170604347,170606050,170610213,1,4163,183,0.58
11639,170604347,170606063,170612231,1,6167,160,0.72
11641,170604347,170606088,170612252,1,6163,172,0.13
11643,170604347,170606138,170612192,1,6053,179,0.33
11650,170604347,170606188,170612325,1,6137,198,0.6
11651,170604347,170606188,170610441,1,4253,210,0.2
11652,170604347,170606188,170611869,1,5680,167,0.4
11657,170604347,170606200,170611861,1,5661,188,0.02
11658,170604347,170606200,170613584,1,7383,171,0.19
11659,170604347,170606200,170614844,1,8644,169,0.33
11660,170604347,170606200,170609551,1,3350,192,0.62
11661,170604347,170606200,170610835,1,4634,163,0.3
11662,170604347,170606200,170610767,1,4566,200,0.1
11663,170604347,170606200,170610933,1,4733,174,0.95
11664,170604347,170606200,170610852,1,4651,197,0.41
11665,170604347,170606200,170609591,1,3390,183,0.6
11666,170604347,170606200,170610907,1,4707,170,0.07
11667,170604347,170606200,170610826,1,4625,177,0.38
11668,170604347,170606200,170610982,1,4782,176,0.13
11674,170604347,170606212,170610904,1,4691,202,0.04
11675,170604347,170606212,170609564,1,3351,182,0.55
11676,170604347,170606212,170610846,1,4633,171,0.99
11677,170604347,170606225,170610826,1,4601,199,0.79
11678,170604347,170606225,170610904,1,4678,202,0.94
11679,170604347,170606237,170610895,1,4657,199,0.39
11680,170604347,170606237,170609612,1,3375,182,0.4
11681,170604347,170606237,170610949,1,4711,175,0.57
11682,170604347,170606237,170610888,1,4650,177,0.56
11683,170604347,170606237,170611059,1,4822,180,0.13
11684,170604347,170606237,170611037,1,4799,201,0.38
11685,170604347,170606249,170609574,1,3324,182,0.5
11686,170604347,170606249,170610901,1,4651,167,0.04
11687,170604347,170606249,170610867,1,4617,175,0.24
11688,170604347,170606249,170610900,1,4650,178,0.93
11689,170604347,170606249,170610865,1,4615,199,0.44
11690,170604347,170606249,170609623,1,3374,183,0.66
11691,170604347,170606249,170610987,1,4737,174,0.59
11692,170604347,170606249,170610935,1,4685,177,0.89
11693,170604347,170606262,170610970,1,4708,205,0.3
11694,170604347,170606262,170610925,1,4663,202,0.39
11695,170604347,170606262,170609610,1,3348,182,0.71
11696,170604347,170606262,170610907,1,4645,171,0.99
11697,170604347,170606274,170610865,1,4590,176,0.88
11698,170604347,170606274,170610909,1,4634,174,0.19
11699,170604347,170606300,170610913,1,4613,199,0.95
11700,170604347,170606300,170609668,1,3368,188,0.38
11701,170604347,170606300,170611010,1,4710,174,0.74
11702,170604347,170606300,170610971,1,4671,178,0.29
11703,170604347,170606300,170611003,1,4703,186,0.1
11704,170604347,170606300,170610992,1,4692,202,0.1
11705,170604347,170606300,170612442,1,6142,192,0.74
11706,170604347,170606300,170614944,1,8644,169,0.12
11707,170604347,170606300,170614944,1,8644,190,0.61
11708,170604347,170606300,170614944,1,8644,184,0.29
11709,170604347,170606300,170614944,1,8644,206,0.18
11710,170604347,170606300,170612589,1,6289,196,0.73
11711,170604347,170606312,170613931,1,7619,182,0.43
11712,170604347,170606312,170613929,1,7616,183,0.41
12038,170604347,170609552,170617993,1,8441,187,0.96
12039,170604347,170609565,170618209,1,8644,191,0.65
12041,170604347,170609575,170615717,1,6141,190,0.0
12043,170604347,170609591,170618236,1,8644,169,0.47
12050,170604347,170609610,170618254,1,8643,180,0.02
12051,170604347,170609613,170618257,1,8643,184,0.48
12052,170604347,170609624,170618269,1,8644,207,0.31
12062,170604347,170609669,170615946,1,6276,198,0.67
12183,170604347,170610127,170617760,1,7632,182,0.58
12202,170604347,170610171,170617723,1,7552,194,0.92
12204,170604347,170610176,170617390,1,7213,147,0.84
12220,170604347,170610214,170615715,1,5500,117,0.22
12228,170604347,170610229,170616398,1,6169,191,0.51
12230,170604347,170610232,170618876,1,8644,169,0.12
12245,170604347,170610275,170618921,1,8645,176,0.97
12336,170604347,170610442,170619086,1,8643,183,0.75
12421,170604347,170610768,170619411,1,8642,231,0.17
12440,170604347,170610827,170617078,1,6251,196,0.54
12442,170604347,170610834,170618548,1,7713,426,0.27
12444,170604347,170610836,170618638,1,7801,187,0.26
12445,170604347,170610843,170618312,1,7469,191,0.56
12446,170604347,170610847,170619050,1,8203,193,0.19
12448,170604347,170610852,170616991,1,6138,191,0.73
12454,170604347,170610866,170619510,1,8644,173,0.88
12455,170604347,170610866,170619510,1,8644,182,0.97
12460,170604347,170610868,170619513,1,8645,184,0.5
12467,170604347,170610889,170619531,1,8642,207,0.93
12473,170604347,170610896,170617135,1,6239,196,0.01
12474,170604347,170610902,170618523,1,7621,183,0.44
12475,170604347,170610902,170618531,1,7629,161,0.23
12477,170604347,170610904,170618036,1,7131,151,0.43
12478,170604347,170610904,170619541,1,8636,159,0.56
12485,170604347,170610908,170616027,1,5118,190,0.7
12486,170604347,170610908,170617986,1,7077,179,0.53
12488,170604347,170610909,170618007,1,7098,183,0.29
12490,170604347,170610914,170617974,1,7060,186,0.13
12495,170604347,170610922,170617991,1,7068,218,0.09
12497,170604347,170610927,170616131,1,5204,193,0.89
12501,170604347,170610940,170617480,1,6539,186,0.95
12502,170604347,170610940,170617459,1,6519,190,0.64
12505,170604347,170610944,170618586,1,7641,183,0.79
12506,170604347,170610949,170619594,1,8644,197,0.8
12507,170604347,170610951,170616044,1,5093,191,0.96
12514,170604347,170610970,170618053,1,7082,179,0.14
12516,170604347,170610971,170617979,1,7007,182,0.46
12519,170604347,170610983,170618070,1,7086,211,0.53
12523,170604347,170610989,170618113,1,7123,206,0.25
12524,170604347,170610993,170616186,1,5192,425,0.13
12530,170604347,170611004,170617514,1,6509,187,0.29
12535,170604347,170611012,170617438,1,6425,189,0.34
12539,170604347,170611029,170619672,1,8643,179,0.14
12545,170604347,170611037,170619681,1,8643,172,0.25
12555,170604347,170611053,170616182,1,5129,205,0.8
12561,170604347,170611061,170618215,1,7153,179,0.32
12565,170604347,170611076,170618276,1,7199,178,0.84
12581,170604347,170611161,170618228,1,7067,187,0.33
12799,170604347,170611621,170618704,1,7082,210,0.18
12800,170604347,170611621,170616839,1,5217,193,0.88
12819,170604347,170611652,170618255,1,6602,186,0.65
12821,170604347,170611665,170618253,1,6588,181,0.26
12910,170604347,170611739,170618414,1,6674,191,0.39
12912,170604347,170611752,170619217,1,7465,198,0.58
12954,170604347,170611862,170616965,1,5103,191,0.78
12955,170604347,170611869,170618980,1,7110,182,0.14
13006,170604347,170612024,170619161,1,7137,183,0.59
13012,170604347,170612050,170619103,1,7052,187,0.01
13015,170604347,170612061,170619114,1,7053,210,0.61
13018,170604347,170612088,170617260,1,5171,193,0.08
13019,170604347,170612088,170618667,1,6579,188,0.65
13037,170604347,170612126,170618735,1,6609,425,0.97
13038,170604347,170612126,170618625,1,6498,190,0.94
13043,170604347,170612137,170620781,1,8644,189,0.97
13044,170604347,170612137,170616399,1,4261,430,0.68
13045,170604347,170612155,170617744,1,5589,182,0.79
13058,170604347,170612185,170617624,1,5438,184,0.64
13059,170604347,170612192,170617748,1,5555,190,0.81
13061,170604347,170612231,170617805,1,5573,208,0.77
13062,170604347,170612236,170616565,1,4329,191,0.0
13064,170604347,170612253,170617348,1,5095,181,0.7
13082,170604347,170612325,170617297,1,4971,185,0.25
13111,170604347,170612444,170617504,1,5059,188,0.92
13118,170604347,170612492,170617550,1,5057,194,0.73
13126,170604347,170612590,170616868,1,4277,189,0.91
13340,170604347,170613363,170618871,1,5507,179,0.19
13345,170604347,170613389,170618905,1,5515,183,0.57
13347,170604347,170613396,170618946,1,5549,185,0.23
13349,170604347,170613410,170618968,1,5558,205,0.63
13350,170604347,170613411,170617720,1,4308,190,0.17
13375,170604347,170613509,170618590,1,5080,180,0.14
13376,170604347,170613517,170618580,1,5063,185,0.66
13378,170604347,170613525,170618593,1,5067,188,0.81
13379,170604347,170613525,170618578,1,5052,193,0.36
13397,170604347,170613585,170617846,1,4261,189,0.19
13478,170604347,170613847,170619403,1,5556,179,0.73
13494,170604347,170613884,170619422,1,5538,183,0.83
13495,170604347,170613888,170619416,1,5527,197,0.07
13496,170604347,170613925,170619474,1,5549,205,0.97
13499,170604347,170613930,170618221,1,4290,190,0.21
13500,170604347,170613932,170619032,1,5100,181,0.51
13502,170604347,170613943,170619059,1,5116,185,0.9
13503,170604347,170613943,170619044,1,5101,189,0.38
13506,170604347,170613962,170619030,1,5068,195,0.89
13509,170604347,170613965,170618250,1,4285,190,0.4
13511,170604347,170613973,170619539,1,5566,178,0.64
13512,170604347,170613985,170619489,1,5503,182,0.17
13517,170604347,170613991,170619532,1,5540,187,0.73
13524,170604347,170614010,170619576,1,5566,214,0.63
13530,170604347,170614024,170618321,1,4297,191,0.19
13532,170604347,170614042,170619144,1,5102,183,0.83
13533,170604347,170614049,170619102,1,5052,189,0.51
13539,170604347,170614094,170619181,1,5086,188,0.2
11322,170604356,170605536,170605578,4,42,143,0.89
11323,170604360,170604360,170604548,1,187,34,0.08
11324,170604361,170604395,170604570,1,175,32,0.64
11325,170604362,170606350,170606370,24,19,94,0.46
11326,170604363,170604363,170604725,1,361,39,0.93
11327,170604365,170604365,170604728,1,362,41,0.32
11328,170604365,170604370,170604501,4,131,202,0.16
11329,170604367,170604370,170604641,1,270,66,0.86
11330,170604370,170604370,170604373,1,2,78,0.64
11331,170604370,170605647,170609173,4,3525,120,0.09
11332,170604373,170604374,170604385,1,10,32,0.62
11333,170604374,170604384,170604463,4,78,119,0.72
11334,170604379,170604473,170604489,1,15,31,0.55
11335,170604379,170604384,170604396,1,11,24,0.58
11336,170604379,170604493,170604505,1,12,31,0.83
11337,170604380,170604507,170604519,1,11,30,0.22
11338,170604380,170604511,170604526,1,14,18,0.28
11339,170604391,170604512,170604565,1,52,56,0.95
11340,170604392,170604512,170604564,1,52,57,0.47
11341,170604392,170604526,170604818,1,291,31,0.09
11342,170604392,170604393,170604401,1,7,38,0.85
11343,170604393,170604536,170604752,1,215,33,0.79
11344,170604393,170604536,170604589,1,53,32,0.58
11345,170604394,170604395,170604471,1,76,101,0.29
11346,170604394,170604574,170604624,1,50,32,0.35
11347,170604402,170604402,170604414,1,12,33,0.87
11348,170604407,170604407,170604433,1,26,32,0.49
11349,170604421,170604422,170604428,1,6,32,0.5
11350,170604426,170604429,170604506,1,77,38,0.14
11351,170604433,170604434,170604441,1,7,33,0.94
11352,170604433,170604435,170604485,1,50,33,0.39
11353,170604437,170604453,170604627,1,174,43,0.74
11354,170604443,170604464,170604522,1,57,118,0.83
11355,170604471,170604472,170604522,1,50,145,0.31
11356,170604474,170604477,170604491,1,13,54,0.14
11357,170604474,170606396,170606418,84,22,168,0.56
11358,170604485,170604485,170604520,1,34,29,0.25
11359,170604491,170605573,170614211,2,8637,97,0.62
11360,170604492,170604493,170604499,1,6,22,0.77
11361,170604492,170605585,170614222,2,8637,212,0.27
11362,170604494,170605647,170608063,1,2416,77,0.56
11363,170604499,170604499,170604508,1,8,18,0.71
11364,170604512,170604513,170604520,1,7,19,0.67
11365,170604514,170604514,170604521,1,7,20,0.43
11366,170604522,170604526,170604529,1,3,68,0.71
11367,170604533,170604534,170604546,1,11,49,0.24
11368,170604534,170612641,170613136,1,494,73,0.84
11369,170604534,170612641,170614017,1,1376,75,0.43
11370,170604551,170604558,170608890,4,4331,101,0.05
11371,170604558,170604598,170605324,1,725,27,0.8
11372,170604573,170604573,170604762,1,189,28,0.68
11373,170604594,170604596,170604608,1,12,44,0.33
11374,170604594,170604596,170604603,1,6,45,0.13
11375,170604625,170604635,170604645,4,9,24,0.56
11376,170604634,170604648,170604656,4,8,24,0.95
11377,170604643,170604660,170604735,1,75,24,0.36
11378,170604643,170604660,170604735,1,75,30,0.9
11379,170604643,170604660,170604735,1,75,26,0.4
11380,170604643,170604660,170604735,1,75,25,0.24
11381,170604643,170604772,170604817,1,45,25,0.88
11382,170604643,170604772,170604817,1,45,25,0.51
11383,170604643,170604772,170604817,1,45,25,0.33
11384,170604646,170604833,170610517,1,5683,31,0.5
11385,170604646,170604833,170610517,1,5683,30,0.92
11386,170604647,170604882,170610517,1,5634,31,0.48
11387,170604647,170604882,170610517,1,5634,31,0.48
11388,170604647,170604882,170610517,1,5634,41,0.23
11389,170604647,170604882,170610517,1,5634,66,0.58
11390,170604647,170604882,170610517,1,5634,32,0.48
11391,170604647,170604882,170610517,1,5634,31,0.54
