jobid,submit,start,end,nnodes,duration,max_memory,randomness
1616,168579973,168579973,168580106,1,132,51,0.1
1617,168580108,168580108,168580199,1,91,50,0.33
1618,168578342,168578342,168578419,1,76,50,0.59
1619,168580200,168580200,168580289,1,88,50,0.4
1620,168580289,168580289,168580400,1,110,50,0.67
1621,168580400,168580400,168580483,1,83,52,0.78
1622,168580483,168580483,168580629,1,145,51,0.95
1623,168580629,168580629,168580706,1,76,51,0.02
1624,168580706,168580706,168580776,1,70,51,0.29
1625,168580776,168580776,168580851,1,74,51,0.21
1626,168580858,168580858,168580934,1,75,51,0.97
1627,168580939,168580939,168581018,1,79,51,0.62
1628,168581019,168581019,168581132,1,113,51,0.94
1629,168578419,168578419,168578524,1,105,50,0.62
1630,168581132,168581132,168581205,1,73,51,0.68
1631,168581206,168581206,168581281,1,75,51,0.22
1632,168581281,168581281,168581359,1,78,51,0.44
1633,168581359,168581359,168581587,1,227,51,0.23
1634,168581587,168581587,168581665,1,77,51,0.78
1635,168581665,168581665,168581741,1,76,50,0.44
1636,168581741,168581741,168581814,1,72,50,0.83
1637,168581814,168581814,168581887,1,73,50,0.89
1638,168581887,168581887,168581960,1,72,50,0.27
1639,168581960,168581960,168582034,1,73,50,0.16
1640,168578524,168578524,168578597,1,72,50,0.9
1641,168582034,168582034,168582105,1,71,51,0.3
1642,168582105,168582105,168582182,1,77,51,0.54
1643,168582182,168582182,168582299,1,117,51,0.25
1644,168582299,168582299,168582377,1,77,51,0.87
1645,168582378,168582378,168582455,1,77,50,0.79
1646,168578597,168578597,168578695,1,98,50,0.73
1647,168578695,168578695,168578881,1,185,50,0.63
1648,168578882,168578882,168578953,1,71,50,0.31
1649,168578953,168578953,168579028,1,74,50,0.83
1650,168579028,168579028,168579106,1,78,50,0.84
1651,168575495,168576403,168577125,1,721,50,0.41
1652,168575495,168578218,168582541,1,4322,52,0.45
1653,168578351,168578351,168578428,1,76,50,0.82
1654,168579280,168579280,168579372,1,91,50,0.19
1655,168579372,168579372,168579456,1,83,50,0.8
1656,168579456,168579456,168579534,1,78,50,0.83
1657,168579623,168579623,168579703,1,79,50,0.8
1658,168579703,168579703,168579834,1,130,51,0.56
1659,168579834,168579834,168579916,1,82,52,0.01
1660,168579917,168579917,168579996,1,79,52,0.6
1661,168579996,168579996,168580123,1,127,51,0.4
1662,168580123,168580123,168580291,1,167,51,0.71
1663,168578428,168578428,168578502,1,74,50,0.99
1664,168580291,168580291,168580400,1,109,51,0.14
1665,168580400,168580400,168580506,1,105,52,0.0
1666,168580506,168580506,168580585,1,79,51,0.49
1667,168580585,168580585,168580659,1,73,51,0.28
1668,168580659,168580659,168580738,1,78,51,0.12
1669,168580738,168580738,168580815,1,77,50,0.7
1670,168580816,168580816,168580893,1,76,50,0.45
1671,168580893,168580893,168580969,1,75,50,0.99
1672,168580969,168580969,168581044,1,75,50,0.53
1673,168581044,168581044,168581119,1,75,51,0.02
1674,168578502,168578502,168578583,1,80,50,0.68
1675,168581119,168581119,168581388,1,269,51,0.65
1676,168581389,168581389,168581465,1,76,51,0.12
1677,168581466,168581466,168581540,1,74,50,0.51
1678,168581540,168581540,168581629,1,89,50,0.84
1679,168581629,168581629,168581713,1,84,50,0.93
1680,168581713,168581713,168581957,1,243,51,0.58
1681,168581957,168581957,168582027,1,69,50,0.81
1682,168582027,168582027,168582100,1,73,50,0.95
1683,168582100,168582100,168582174,1,74,50,0.84
1684,168582175,168582175,168582246,1,71,50,0.88
1685,168578583,168578583,168578660,1,77,50,0.32
1686,168582246,168582246,168582420,1,174,51,0.17
1687,168582420,168582420,168582502,1,81,50,0.0
1688,168578660,168578660,168578871,1,210,50,0.5
1689,168578874,168578874,168578953,1,79,50,0.63
1690,168578953,168578953,168579069,1,115,50,0.84
1691,168579070,168579070,168579210,1,140,50,0.28
1692,168579210,168579210,168579280,1,69,50,0.93
1693,168575496,168578218,168582541,1,4322,52,0.24
1694,168578294,168578294,168578368,1,74,51,0.65
1695,168578996,168578996,168579079,1,83,51,0.36
1696,168579079,168579079,168579152,1,72,51,0.1
1697,168579152,168579152,168579241,1,88,51,0.96
1698,168579241,168579241,168579313,1,71,51,0.39
1699,168579313,168579313,168579388,1,74,51,0.96
1700,168579388,168579388,168579461,1,72,51,0.0
1701,168579461,168579461,168579585,1,123,51,0.14
1702,168579653,168579653,168579761,1,108,51,0.01
1703,168579761,168579761,168579836,1,74,51,0.41
1704,168578374,168578374,168578454,1,80,51,0.05
1705,168579836,168579836,168579917,1,81,52,0.39
1706,168579917,168579917,168579988,1,70,52,0.59
1707,168579988,168579988,168580057,1,69,51,0.97
1708,168580057,168580057,168580125,1,68,51,0.33
1709,168580125,168580125,168580282,1,157,51,0.5
1710,168580282,168580282,168580366,1,84,51,0.76
1711,168580366,168580366,168580439,1,72,51,0.39
1712,168580439,168580439,168580515,1,75,53,0.98
1713,168580515,168580515,168580615,1,100,52,0.24
1714,168580616,168580616,168580693,1,77,52,0.04
1715,168578454,168578454,168578523,1,69,51,0.25
1716,168580693,168580693,168580765,1,72,51,0.76
1717,168580768,168580768,168580870,1,101,52,0.64
1718,168580872,168580872,168580942,1,69,52,0.75
1719,168580942,168580942,168581015,1,72,51,0.57
1720,168581015,168581015,168581087,1,72,51,0.67
1721,168581092,168581092,168581168,1,76,51,0.28
1722,168581168,168581168,168581243,1,74,51,0.47
1723,168581255,168581255,168581339,1,83,51,0.72
1724,168581339,168581339,168581415,1,76,51,0.38
1725,168581415,168581415,168581487,1,72,51,0.38
1726,168578524,168578524,168578618,1,94,51,0.19
1727,168581487,168581487,168581559,1,71,51,0.51
1728,168581559,168581559,168581628,1,68,51,0.45
1729,168581628,168581628,168581699,1,71,51,0.17
1730,168581699,168581699,168581771,1,72,51,0.8
1731,168581771,168581771,168581849,1,77,51,0.54
1732,168581850,168581850,168581974,1,124,51,0.64
1733,168581974,168581974,168582046,1,71,51,0.43
1734,168582046,168582046,168582173,1,127,51,0.0
1735,168582174,168582174,168582276,1,101,51,0.91
1736,168582277,168582277,168582362,1,84,51,0.78
1737,168578618,168578618,168578707,1,88,51,0.22
1738,168582362,168582362,168582475,1,113,51,0.21
1739,168582475,168582475,168582543,1,67,51,0.49
1740,168578707,168578707,168578779,1,72,50,0.31
1741,168578779,168578779,168578854,1,74,50,0.27
1742,168578854,168578854,168578924,1,70,51,0.94
1743,168578924,168578924,168578996,1,71,51,0.36
1744,168575496,168578454,168582776,1,4322,62,0.25
1745,168578527,168578527,168578599,1,72,52,0.78
1746,168579713,168579713,168579784,1,70,51,0.44
1747,168579784,168579784,168579858,1,73,51,0.48
1748,168579858,168579858,168579929,1,70,53,0.68
1749,168579929,168579929,168580030,1,101,52,0.16
1750,168580031,168580031,168580102,1,71,52,0.14
1751,168580102,168580102,168580334,1,231,51,0.95
1752,168580334,168580334,168580408,1,74,51,0.36
1753,168580408,168580408,168580510,1,101,52,0.54
1754,168580511,168580511,168580600,1,89,52,0.92
1755,168580600,168580600,168580675,1,75,51,0.37
1756,168578599,168578599,168578742,1,143,52,0.86
1757,168580675,168580675,168580753,1,77,51,0.17
1758,168580753,168580753,168580831,1,77,51,0.92
1759,168580831,168580831,168580901,1,69,51,0.44
1760,168580901,168580901,168580986,1,85,51,0.94
1761,168580986,168580986,168581069,1,82,51,0.9
1762,168581073,168581073,168581145,1,72,51,0.83
1763,168581145,168581145,168581248,1,102,51,0.94
1764,168581248,168581248,168581320,1,72,51,0.15
1765,168581325,168581325,168581405,1,80,52,0.97
1766,168581405,168581405,168581484,1,79,51,0.72
1767,168578742,168578742,168578815,1,73,51,0.41
1768,168581484,168581484,168581564,1,79,51,0.19
1769,168581564,168581564,168581772,1,208,52,0.62
1770,168581775,168581775,168581859,1,84,51,0.79
1771,168581859,168581859,168582220,1,360,52,0.12
1772,168582220,168582220,168582334,1,114,52,0.69
1773,168582336,168582336,168582670,1,333,52,0.42
1774,168582670,168582670,168582745,1,75,52,0.76
1775,168578816,168578816,168579116,1,300,51,0.3
1776,168579116,168579116,168579223,1,107,52,0.05
1777,168579223,168579223,168579297,1,74,51,0.9
1778,168579297,168579297,168579374,1,76,51,0.18
1779,168579374,168579374,168579627,1,253,52,0.32
1780,168579627,168579627,168579713,1,86,52,0.84
1781,168575496,168578454,168582776,1,4322,59,0.9
1782,168578531,168578531,168578618,1,87,51,0.43
1783,168579327,168579327,168579397,1,69,50,0.79
1784,168579397,168579397,168579471,1,74,50,0.7
1785,168579471,168579471,168579550,1,78,50,0.45
1786,168579870,168579870,168579940,1,69,51,0.06
1787,168579940,168579940,168580018,1,77,51,0.32
1788,168580019,168580019,168580100,1,80,51,0.17
1789,168578619,168578619,168578698,1,78,51,0.11
1790,168580100,168580100,168580195,1,94,50,0.31
1791,168580195,168580195,168580285,1,90,50,0.11
1792,168580285,168580285,168580396,1,111,50,0.34
1793,168580396,168580396,168580468,1,71,50,0.05
1794,168580468,168580468,168580578,1,110,52,0.03
1795,168580579,168580579,168580652,1,72,51,0.79
1796,168580655,168580655,168580737,1,82,51,0.57
1797,168580737,168580737,168580858,1,121,51,0.84
1798,168580858,168580858,168581023,1,165,51,0.81
1799,168581023,168581023,168581151,1,127,50,0.06
1800,168578698,168578698,168578777,1,79,50,0.85
1801,168581151,168581151,168581220,1,69,51,0.85
1802,168581222,168581222,168581297,1,74,51,0.05
1803,168581297,168581297,168581372,1,74,51,0.22
1804,168581372,168581372,168581467,1,95,50,0.14
1805,168581467,168581467,168581671,1,203,50,0.1
1806,168581671,168581671,168581866,1,194,50,0.12
1807,168581866,168581866,168581951,1,84,50,0.85
1808,168581951,168581951,168582022,1,71,50,0.17
1809,168582022,168582022,168582098,1,76,50,0.2
1810,168582099,168582099,168582175,1,76,50,0.07
1811,168578777,168578777,168578854,1,76,50,0.3
1812,168582175,168582175,168582250,1,75,50,0.09
1813,168582256,168582256,168582355,1,98,50,0.92
1814,168582355,168582355,168582439,1,83,50,0.56
1815,168582440,168582440,168582525,1,85,50,0.51
1816,168582526,168582526,168582620,1,94,51,0.17
1817,168582620,168582620,168582693,1,73,51,0.54
1818,168582693,168582693,168582777,1,83,50,0.22
1819,168578859,168578859,168578933,1,74,50,0.47
1820,168578933,168578933,168579016,1,83,50,0.16
1821,168579016,168579016,168579088,1,71,50,0.45
1822,168579091,168579091,168579253,1,162,50,0.91
1823,168579253,168579253,168579327,1,74,50,0.58
1824,168575496,168578488,168582808,1,4320,85,0.58
1825,168578566,168578566,168578638,1,72,52,0.23
1826,168579254,168579254,168579509,1,254,47,0.66
1827,168579509,168579509,168579583,1,74,47,0.93
1828,168579583,168579583,168579651,1,68,47,0.38
1829,168579651,168579651,168579723,1,71,48,0.65
1830,168579723,168579723,168579854,1,131,48,0.33
1831,168579854,168579854,168579927,1,72,48,0.16
1832,168579927,168579927,168580014,1,87,48,0.92
1833,168580014,168580014,168580091,1,77,48,0.06
1834,168580091,168580091,168580169,1,78,48,0.23
1835,168580169,168580169,168580243,1,73,48,0.6
1836,168578638,168578638,168578718,1,79,49,0.51
1837,168580243,168580243,168580317,1,74,48,0.65
1838,168580317,168580317,168580392,1,74,47,0.01
1839,168580392,168580392,168580648,1,255,49,0.49
1840,168580650,168580650,168580725,1,74,48,0.95
1841,168580725,168580725,168580794,1,69,48,0.94
1842,168580794,168580794,168581024,1,229,48,0.54
1843,168581024,168581024,168581115,1,90,48,0.39
1844,168581115,168581115,168581227,1,112,48,0.95
1845,168581227,168581227,168581301,1,73,47,0.24
1846,168581301,168581301,168581379,1,78,47,0.18
1847,168578718,168578718,168578799,1,81,49,0.37
1848,168581379,168581379,168581452,1,72,48,0.15
1849,168581452,168581452,168581540,1,87,48,0.64
1850,168581540,168581540,168581612,1,71,48,0.09
1851,168581612,168581612,168581889,1,277,48,0.29
1852,168581889,168581889,168581970,1,81,47,0.17
1853,168581971,168581971,168582046,1,75,48,0.59
1854,168582046,168582046,168582118,1,71,48,0.93
1855,168582118,168582118,168582192,1,74,47,0.02
1856,168582192,168582192,168582271,1,78,47,0.97
1857,168582271,168582271,168582348,1,77,48,0.12
1858,168578799,168578799,168578872,1,72,48,0.19
1859,168582349,168582349,168582420,1,71,48,0.42
1860,168582420,168582420,168582502,1,81,48,0.61
1861,168582502,168582502,168582580,1,77,48,0.6
1862,168582580,168582580,168582659,1,78,48,0.77
1863,168582660,168582660,168582746,1,86,48,0.83
1864,168578872,168578872,168578946,1,73,48,0.04
1865,168578946,168578946,168579020,1,74,48,0.96
1866,168579020,168579020,168579098,1,77,48,0.91
1867,168579098,168579098,168579178,1,79,47,0.43
1868,168579178,168579178,168579254,1,75,47,0.44
1869,168579437,168579437,168579512,1,74,46,0.96
1870,168579512,168579512,168579590,1,78,46,0.87
1871,168579590,168579590,168579665,1,74,46,0.95
1872,168579665,168579665,168579739,1,74,46,0.07
1873,168579739,168579739,168579812,1,72,46,0.7
1874,168579812,168579812,168579893,1,80,47,0.17
1875,168582675,168582675,168582771,1,96,46,0.94
1876,168579929,168579929,168580093,32,164,331,0.03
1877,168579957,168579957,168580121,32,164,316,0.74
1878,168580008,168580008,168580169,32,161,368,0.63
1879,168575697,168575697,168575766,2,69,76,0.83
1880,168575773,168575773,168575844,2,71,77,0.96
1881,168580008,168580008,168580169,32,161,367,0.12
1882,168575778,168575778,168575960,6,181,83,0.55
1883,168580007,168580007,168580169,32,161,338,0.87
1884,168580021,168580021,168580184,32,163,429,0.49
1885,168580021,168580021,168580184,32,163,437,0.7
1886,168580021,168580021,168580185,32,163,427,0.14
1887,168580021,168580021,168580185,32,164,442,0.55
1888,168580068,168580068,168580233,32,165,116,0.41
1889,168580113,168580113,168580276,32,162,238,0.43
1890,168580113,168580113,168580276,32,162,227,0.02
1891,168576411,168576411,168578482,1,2071,346,0.11
1892,168580114,168580114,168580276,32,162,249,0.93
1893,168576411,168576411,168578482,1,2071,356,0.01
1894,168575651,168577826,168578295,2,469,61,0.58
1895,168575652,168577999,168578598,2,599,62,0.51
1896,168575653,168578158,168578502,2,343,63,0.47
1897,168575653,168578182,168578400,2,217,62,0.53
1898,168575653,168578207,168578562,2,355,62,0.64
1899,168575653,168578235,168578553,2,317,68,0.58
1900,168575653,168578452,168578802,2,349,72,0.54
1901,168575653,168578455,168578599,2,144,67,0.85
1902,168575671,168575766,168575908,8,142,77,0.14
1903,168575677,168584350,168588644,44,4294,120,0.75
1904,168575678,168593441,168597737,44,4295,114,0.91
1905,168575698,168575698,168577140,1,1441,204,0.09
1906,168575725,168575787,168575908,8,121,75,0.97
1907,168575854,168575854,168575969,2,114,78,0.44
1908,168575733,168577663,168581593,1,3929,55,0.11
1909,168575733,168576473,168576736,1,263,61,0.08
1910,168575750,168575785,168580003,1,4218,123,0.18
1911,168576570,168576570,168580895,1,4324,133,0.75
1912,168577299,168577299,168581623,1,4324,130,0.25
1913,168576038,168576038,168576220,6,182,83,0.16
1914,168575787,168575787,168575950,1,162,55,0.04
1915,168575872,168580945,168581132,570,186,276,0.25
1916,168575896,168578183,168578368,8,184,173,0.36
1917,168575908,168577325,168578301,1,975,105,0.02
1918,168575915,168575960,168576086,8,125,81,0.2
1919,168575933,168576037,168576135,8,97,77,0.65
1920,168577630,168577630,168581953,1,4323,106,0.89
1921,168575947,168577630,168578317,1,687,111,0.5
1922,168577746,168577746,168582069,1,4323,108,0.08
1923,168576037,168576037,168576220,1,182,149,0.57
1924,168576517,168576517,168580841,1,4323,151,0.56
1925,168575999,168578549,168578649,16,100,91,0.14
1926,168576011,168577463,168581160,4,3696,58,0.26
1927,168576019,168577643,168580978,4,3334,214,0.64
1928,168576024,168578029,168581716,4,3687,55,0.53
1929,168576027,168576601,168580118,2,3516,131,0.56
1930,168576028,168576625,168580947,2,4322,176,1.0
1931,168576275,168576275,168576458,6,182,79,0.87
1932,168576125,168576125,168576237,4,112,377,0.72
1933,168576048,168577937,168580527,2,2589,84,0.63
1934,168578156,168578156,168580699,2,2542,82,0.74
1935,168576050,168578182,168580690,2,2508,83,0.3
1936,168576051,168578210,168580074,2,1863,81,0.47
1937,168576052,168578243,168579402,2,1159,80,0.61
1938,168576114,168576120,168576235,8,114,73,0.75
1939,168576116,168576523,168576766,1,243,98,0.47
1940,168579844,168579844,168580576,2,732,83,0.37
1941,168576175,168576567,168578995,1,2427,154,0.03
1942,168583987,168583987,168584064,2,77,78,0.61
1943,168579843,168579843,168580574,2,730,78,0.71
1944,168583779,168583779,168583932,2,153,77,0.38
1945,168576177,168576241,168576392,4,151,92,0.31
1946,168579842,168579842,168580566,2,724,83,0.24
1947,168583845,168583845,168583932,2,87,83,0.13
1948,168584871,168584871,168584934,2,62,79,0.89
1949,168579842,168579842,168580576,2,734,79,0.1
1950,168576183,168580594,168580772,2,177,77,1.0
1951,168583845,168583845,168583933,2,88,82,0.29
1952,168584029,168584029,168584100,2,70,77,0.07
1953,168584668,168584668,168584934,2,265,94,0.9
1954,168576187,168585238,168585344,2,106,79,0.03
1955,168576195,168576195,168576314,1,118,273,0.02
1956,168576237,168576237,168577646,2,1409,82,0.07
1957,168576220,168579380,168579567,8,187,205,0.39
1958,168576228,168576228,168576596,4,367,501,0.73
1959,168576656,168576656,168576726,4,69,233,0.03
1960,168576726,168576726,168576908,4,182,425,0.69
1961,168576247,168576315,168576425,8,110,75,0.13
1962,168576251,168576315,168576451,2,135,130,0.12
1963,168576254,168579849,168580052,8,203,174,0.77
1964,168576316,168576316,168576376,1,60,55,0.29
1965,168576466,168576466,168576651,6,185,85,0.81
1966,168576277,168576401,168576553,8,152,76,0.64
1967,168576333,168576333,168577758,4,1425,82,0.98
1968,168576336,168579840,168580092,8,252,174,0.11
1969,168576338,168576627,168577432,1,804,58,0.22
1970,168579842,168579842,168580571,2,729,72,0.3
1971,168576400,168580594,168581208,2,614,67,0.68
1972,168583860,168583860,168583933,2,73,79,0.59
1973,168584029,168584029,168584100,2,70,73,0.7
1974,168585264,168585264,168585345,2,80,72,0.35
1975,168585418,168585418,168585485,2,67,76,0.0
1976,168579844,168579844,168580567,2,723,67,0.76
1977,168576402,168580594,168581208,2,614,70,0.88
1978,168583860,168583860,168583933,2,73,69,0.18
1979,168584036,168584036,168584139,2,102,73,0.55
1980,168576403,168581224,168582539,10,1315,208,0.18
1981,168576404,168585238,168585344,2,106,69,0.48
1982,168585418,168585418,168585490,2,71,79,0.94
1983,168579843,168579843,168580568,2,725,71,0.46
1984,168580595,168580595,168580698,2,102,74,0.74
1985,168583860,168583860,168583933,2,73,70,0.56
1986,168584751,168584751,168584949,2,197,73,0.27
1987,168585267,168585267,168585346,2,78,79,0.37
1988,168576407,168579841,168580564,2,723,74,0.52
1989,168583860,168583860,168583935,2,75,70,0.79
1990,168584068,168584068,168584266,2,198,68,0.92
1991,168576643,168576643,168578503,1,1859,349,0.2
1992,168584751,168584751,168584942,2,190,80,0.64
1993,168576652,168576652,168578498,1,1845,368,0.4
1994,168585565,168585565,168585693,2,127,78,0.23
1995,168576420,168577042,168578779,3,1736,143,0.16
1996,168577396,168577396,168581719,3,4323,330,0.52
1997,168577642,168577642,168581963,5,4321,338,0.25
1998,168576475,168576475,168576635,4,160,123,0.4
1999,168576455,168576739,168576807,1,68,331,0.41
2000,168576459,168579109,168579527,1,417,46,0.51
2001,168577757,168577757,168582079,5,4322,351,0.57
2002,168576466,168576764,168576947,6,182,84,0.87
2003,168576475,168576475,168576598,1,123,261,0.4
2004,168575733,168576939,168577319,1,380,44,0.37
2005,168576477,168577452,168577529,1,77,244,0.09
2006,168576480,168577658,168577825,1,167,434,0.99
2007,168575733,168577197,168577883,1,685,50,0.48
2008,168576493,168578191,168580091,8,1900,154,0.94
2009,168576496,168578448,168581298,8,2849,172,0.86
2010,168576503,168578456,168578654,1,198,434,0.54
2011,168578585,168578585,168578654,1,69,435,0.14
2012,168576503,168578627,168578723,4,95,184,0.08
2013,168576504,168578674,168578772,1,98,245,0.75
2014,168576554,168576554,168576736,6,182,85,0.73
2015,168576511,168578532,168578599,1,66,123,0.89
2016,168576512,168576512,168580832,1,4320,346,0.39
2017,168576515,168578727,168578860,1,132,411,0.21
2018,168576758,168576758,168576832,1,74,49,0.54
2019,168577011,168577011,168577099,1,87,48,0.66
2020,168576522,168577238,168577542,1,304,52,0.74
2021,168579842,168579842,168580568,2,725,75,0.1
2022,168576541,168580594,168581208,2,614,76,0.27
2023,168583860,168583860,168583935,2,75,73,0.96
2024,168584284,168584284,168584351,2,66,75,0.02
2025,168584751,168584751,168584949,2,198,82,0.07
2026,168585569,168585569,168585694,2,125,71,0.44
2027,168581253,168581253,168585553,22,4300,140,0.27
2028,168576546,168585566,168589863,22,4297,136,0.11
2029,168579844,168579844,168580576,2,732,73,0.63
2030,168576549,168580594,168581208,2,614,76,0.23
2031,168583860,168583860,168583935,2,75,76,1.0
2032,168584284,168584284,168584432,2,147,72,0.11
2033,168584751,168584751,168584949,2,198,75,0.1
2034,168585596,168585596,168585694,2,97,74,0.27
2035,168586102,168586102,168586824,2,722,72,0.46
2036,168586831,168586831,168586938,2,107,70,0.15
2037,168576564,168576598,168576757,8,158,78,0.44
2038,168576575,168577355,168577645,1,289,43,0.85
2039,168576580,168577639,168581446,4,3807,68,0.36
2040,168576584,168577642,168581447,4,3804,77,0.41
2041,168576587,168581228,168582650,10,1422,224,0.4
2042,168579842,168579842,168580583,2,741,76,0.38
2043,168576591,168580594,168581208,2,614,73,0.28
2044,168583860,168583860,168583934,2,74,75,0.92
2045,168584284,168584284,168584432,2,147,76,0.35
2046,168584751,168584751,168584949,2,198,75,0.16
2047,168585598,168585598,168585693,2,94,72,0.59
2048,168579844,168579844,168580578,2,734,69,0.43
2049,168576597,168580594,168581243,2,649,69,0.88
2050,168583869,168583869,168583944,2,75,71,0.16
2051,168576597,168584306,168584561,2,255,71,0.87
2052,168585639,168585639,168585722,2,82,68,0.8
2053,168576632,168576632,168580953,1,4320,398,0.85
2054,168577451,168577451,168578492,1,1041,348,0.27
2055,168576644,168576651,168576834,1,182,212,0.73
2056,168576648,168579071,168579648,10,577,431,0.3
2057,168577452,168577452,168578476,1,1023,377,0.1
2058,168576652,168579169,168579835,10,666,502,0.43
2059,168576663,168581228,168582664,10,1436,213,0.63
2060,168576666,168576666,168580989,1,4323,417,0.73
2061,168576676,168577625,168578329,1,704,58,0.42
2062,168576683,168581190,168583353,23,2162,75,0.56
2063,168581191,168581191,168583353,1,2162,67,0.55
2064,168581191,168581191,168583342,1,2151,62,0.33
2065,168581191,168581191,168583353,1,2162,61,0.0
2066,168581191,168581191,168583353,1,2162,83,0.77
2067,168581191,168581191,168583353,1,2162,74,0.03
2068,168581191,168581191,168583353,1,2162,59,0.68
2069,168581191,168581191,168583353,1,2162,51,0.84
2070,168581191,168581191,168583353,1,2162,58,0.87
2071,168581191,168581191,168583353,1,2162,68,0.11
2072,168581191,168581191,168583353,1,2162,52,0.28
2073,168581191,168581191,168583308,1,2116,51,0.41
2074,168581191,168581191,168583353,1,2162,68,0.04
2075,168581191,168581191,168583353,1,2162,58,0.95
2076,168581191,168581191,168583353,1,2162,80,0.93
2077,168581191,168581191,168583353,1,2162,79,0.78
2078,168581191,168581191,168583353,1,2162,47,0.44
2079,168581191,168581191,168583353,1,2162,65,0.5
2080,168581191,168581191,168583353,1,2162,62,0.5
2081,168581191,168581191,168583353,1,2162,77,0.79
2082,168581191,168581191,168583353,1,2162,52,0.83
2083,168581191,168581191,168583353,1,2162,61,0.08
2084,168581191,168581191,168583353,1,2162,62,0.63
2085,168576691,168576691,168581017,1,4326,402,0.62
2086,168576697,168577453,168580333,2,2880,67,0.45
2087,168577454,168577454,168580334,1,2879,73,0.99
2088,168576701,168578454,168578662,1,208,73,0.87
2089,168576701,168577450,168577662,1,211,71,0.46
2090,168576701,168577450,168577660,1,209,66,0.03
2091,168576701,168578189,168578358,1,169,64,0.39
2092,168576720,168577637,168578356,1,719,52,0.41
2093,168576720,168577702,168578361,1,658,65,0.34
2094,168576721,168577761,168578474,1,713,52,0.99
2095,168576721,168577900,168578610,1,710,51,0.62
2096,168576722,168578033,168578720,1,687,60,0.37
2097,168576724,168576724,168581048,1,4323,400,0.72
2098,168576762,168577452,168581566,1,4114,379,0.66
2099,168576765,168577041,168577223,6,181,80,0.52
2100,168576788,168578546,168579227,8,681,360,0.1
2101,168576807,168576807,168576868,2,60,65,0.52
2102,168576807,168576807,168576868,2,60,64,0.93
2103,168576807,168576807,168576868,2,60,66,0.75
2104,168576807,168576807,168576868,2,60,71,0.03
2105,168576807,168576807,168576868,2,60,73,0.89
2106,168576830,168576835,168576898,4,62,71,0.22
2107,168577886,168577886,168580050,2,2163,119,0.55
2108,168577886,168577886,168580050,2,2163,187,1.0
2109,168576842,168579840,168580119,8,279,162,0.09
2110,168576855,168581192,168583584,28,2391,243,0.67
2111,168576861,168581192,168583698,28,2506,257,0.26
2112,168576884,168577628,168579116,3,1487,129,0.29
2113,168577630,168577630,168578893,1,1263,129,0.96
2114,168576931,168576931,168577084,6,152,88,0.66
2115,168576895,168578145,168578786,1,640,50,0.94
2116,168577016,168577016,168578370,1,1354,112,0.17
2117,168576931,168576931,168578370,1,1439,171,0.01
2118,168576898,168578178,168578799,1,620,49,0.88
2119,168576899,168578197,168578848,1,650,51,0.46
2120,168576899,168578218,168578851,1,632,52,0.47
2121,168576900,168578447,168579068,1,620,69,0.35
2122,168576902,168578454,168579061,1,607,61,0.96
2123,168576903,168578456,168579079,1,622,64,0.87
2124,168576904,168578499,168579108,1,609,57,0.97
2125,168577001,168577001,168577158,1,156,52,0.05
2126,168576912,168577453,168577634,1,180,57,0.1
2127,168577001,168577001,168577158,1,156,177,0.22
2128,168576916,168578551,168578663,8,112,63,0.57
2129,168575733,168577455,168577891,1,435,45,0.37
2130,168576948,168581193,168585342,4,4149,345,0.87
2131,168577015,168577015,168577158,4,143,96,0.26
2132,168576980,168576983,168577101,2,117,194,0.69
2133,168577783,168577783,168578291,4,508,245,0.28
2134,168576985,168579324,168581318,8,1994,64,0.54
2135,168579324,168579324,168580146,1,821,64,0.56
2136,168579324,168579324,168581127,1,1802,64,0.87
2137,168579324,168579324,168580995,1,1670,67,0.91
2138,168579324,168579324,168581124,1,1799,67,0.41
2139,168579324,168579324,168580071,1,746,62,0.5
2140,168579324,168579324,168580158,1,834,64,0.44
2141,168579324,168579324,168580149,1,824,64,0.72
2142,168577000,168577472,168581789,1,4316,42,0.99
2143,168577113,168577113,168577295,8,181,94,0.29
2144,168577041,168577195,168577342,8,147,76,0.93
2145,168577042,168577271,168577404,6,132,78,0.6
2146,168577047,168579865,168580028,8,163,82,0.5
2147,168577068,168577201,168577271,1,70,51,0.15
2148,168577082,168579940,168580014,32,74,77,0.31
2149,168577195,168577195,168577376,6,181,88,0.44
2150,168577103,168577136,168577236,1,100,59,0.37
2151,168577103,168577136,168577237,1,100,52,0.94
2152,168577103,168577472,168577573,1,100,53,0.5
2153,168577103,168577478,168577577,1,99,50,0.57
2154,168577103,168577660,168577760,1,100,50,0.43
2155,168577103,168577665,168577765,1,100,61,0.1
2156,168577103,168577786,168577886,1,99,53,0.25
2157,168577103,168577786,168577886,1,99,51,0.13
2158,168578067,168578067,168578171,1,103,53,0.15
2159,168577103,168578075,168578174,1,99,49,0.78
2160,168577103,168578189,168578290,1,100,52,0.62
2161,168577193,168577193,168577521,4,327,128,0.05
2162,168577608,168577608,168578212,4,603,173,0.97
2163,168578232,168578232,168578567,4,334,87,0.8
2164,168577345,168577345,168577421,1,76,44,0.94
2165,168577425,168577425,168577556,1,131,44,0.85
2166,168575733,168577481,168577732,1,250,47,0.97
2167,168577220,168577623,168578597,1,974,47,0.53
2168,168577816,168577816,168577929,4,113,89,0.5
2169,168577248,168578676,168582974,8,4297,71,0.32
2170,168578937,168578937,168578999,2,62,85,0.97
